Word_5P4, ziff_index, frequency, POS, ngram_word_index, word_0, word_1, word_2, word_3, word_4, word_5, word_6, word_7, word_8, word_9, word_10, word_11, word_12, word_13, word_14, word_15, word_16, word_17, word_18, word_19, word_20, word_21, word_22, word_23, word_24, word_25, word_26, word_27, word_28, word_29, context_0_0, context_0_1, context_0_2, context_0_3, context_0_4, context_0_5, context_0_6, context_0_7, context_0_8, context_0_9, context_0_10, context_0_11, context_0_12, context_0_13, context_0_14, context_0_15, context_0_16, context_0_17, context_0_18, context_0_19, context_0_20, context_0_21, context_0_22, context_0_23, context_0_24, context_0_25, context_0_26, context_0_27, context_0_28, context_0_29, context_1_0, context_1_1, context_1_2, context_1_3, context_1_4, context_1_5, context_1_6, context_1_7, context_1_8, context_1_9, context_1_10, context_1_11, context_1_12, context_1_13, context_1_14, context_1_15, context_1_16, context_1_17, context_1_18, context_1_19, context_1_20, context_1_21, context_1_22, context_1_23, context_1_24, context_1_25, context_1_26, context_1_27, context_1_28, context_1_29, context_2_0, context_2_1, context_2_2, context_2_3, context_2_4, context_2_5, context_2_6, context_2_7, context_2_8, context_2_9, context_2_10, context_2_11, context_2_12, context_2_13, context_2_14, context_2_15, context_2_16, context_2_17, context_2_18, context_2_19, context_2_20, context_2_21, context_2_22, context_2_23, context_2_24, context_2_25, context_2_26, context_2_27, context_2_28, context_2_29, context_3_0, context_3_1, context_3_2, context_3_3, context_3_4, context_3_5, context_3_6, context_3_7, context_3_8, context_3_9, context_3_10, context_3_11, context_3_12, context_3_13, context_3_14, context_3_15, context_3_16, context_3_17, context_3_18, context_3_19, context_3_20, context_3_21, context_3_22, context_3_23, context_3_24, context_3_25, context_3_26, context_3_27, context_3_28, context_3_29
"our", 76, 9.98773e+08, DPS, 76, -0.0295161, 0.00158654, 0.00827699, 0.026732, -0.00150261, 0.00335503, 0.00678633, -0.00606782, 0.01534, -0.00111377, -0.000738471, -0.00182351, 0.00294257, 0.000499693, -0.00209693, -0.000159377, -0.001152, 0.00129469, -0.000234249, -0.00320896, 0.00120886, 0.00603356, -0.000836533, 0.000338679, -0.00146262, 0.000710136, 0.00152421, -0.00160292, 0.000744346, 0.00252222, -0.0596351, 0.00815048, 0.0117275, -0.00508468, -0.00384091, -0.00610596, -0.0253704, 0.0125718, -0.015913, -0.00419729, -0.00924298, 0.0169623, -0.0139148, -0.0118567, -7.32881e-05, 0.00699341, -0.0323475, 0.0216296, 0.0123136, -0.0232272, 0.0569495, -0.0214647, -0.0288346, 0.00398822, 0.0174928, -0.0163465, 0.0255858, -0.000613969, -0.0142754, -0.00831421, -0.0398238, -0.00703445, 0.0112406, 0.0314222, 0.0352352, 0.00151732, -0.0503648, 0.00943735, -0.0143573, -0.000758268, -0.00518016, 0.000360584, -0.0185201, 0.0105843, -0.00380891, -0.00453363, -0.0543158, 0.0391866, 0.0117169, -0.0220385, 0.0414963, -0.0193568, -0.0599821, 0.0145269, 0.0177587, -0.0243736, 0.0269838, -0.0591033, 0.00599003, 0.0923, -0.0501403, 0.00425212, 0.0117584, 0.00279677, 0.0290209, -0.0106613, -0.0899334, 0.0137886, -0.00116136, -0.00537696, 0.00339452, 0.0228782, -0.0201466, 0.00607165, -0.00295126, 0.00278489, -0.0420637, 0.0266309, 0.0152521, -0.0217871, 0.0242541, -0.0127378, -0.042129, 0.00457034, 0.010505, -0.0184694, 0.0124858, -0.0524939, -0.00511966, 0.0799665, -0.0951519, 0.0381088, 0.00574441, -0.101306, -0.0569005, -0.0102453, 0.0359185, 0.0195185, -0.0181761, -0.015407, -0.0360819, 0.0193464, 0.00676269, -0.0399124, -0.0163359, 0.0128888, 0.00337961, -0.0130809, 0.0280679, -0.0138743, 0.0474906, 0.0037137, 0.0131481, -0.00465623, -0.0426406, 0.0178984, -0.00561711, 0.0168779, 0.00250007, -0.0159582
"one", 77, 9.93547e+08, CRD, 77, -0.0278522, 0.00407132, 0.00650143, 0.0138112, -0.00293312, 0.000836797, 0.00497492, -0.000181735, -0.00172637, -0.000288765, 0.000906855, 0.000163734, 0.000437303, -0.00479844, 0.00476919, 0.000894638, 0.00272553, -0.00201977, -0.00014051, 0.000969872, -0.00229891, -0.00924973, 0.00051445, -0.00081344, -0.000233294, 0.000596725, 0.00216433, 0.000626711, -0.000395268, -0.000508654, -0.0520117, 0.00634061, 0.0143544, 0.0215632, 0.00726154, 0.000701466, -0.0189832, 0.00620236, -0.0128118, 0.0016324, -0.0124831, 0.00692164, -0.00832831, 0.000933702, -0.0137206, 0.000993936, 0.0044179, -0.00247817, 0.00439189, 0.000945152, 0.00144588, -0.0137911, -0.001946, -0.0114381, -0.020764, 0.00906546, 0.00366332, 0.00395226, -0.00134783, 0.000958211, -0.0604909, 0.0144172, 0.0124705, 0.00526111, -0.00546019, 0.0015423, 0.0073419, 0.00505168, -0.00616733, -0.00217691, -0.0174715, 0.00327044, -0.00201644, -0.00551285, -0.0174567, 0.0024515, 0.00927185, -0.00599076, 0.00553533, -0.0016306, 0.00212245, -0.00559977, 0.00249625, -0.0133518, -0.0198452, 0.00778795, 0.0150924, 0.0155951, -0.00778932, -0.0173975, -0.0408221, 0.00811178, 0.0308183, 0.150821, -0.00671513, 0.0210182, 0.0705094, -0.0449851, 0.0641089, 0.0192132, -0.0507675, -0.0198821, -0.00212831, 0.050191, -0.0660531, -0.00914287, -0.0279785, 0.0287514, 0.00447738, -0.0427011, -0.000388041, 0.0912986, 0.0210391, -0.00223967, -0.0351989, 0.0257528, -0.0316065, 0.0243812, 0.0062494, -0.0125293, -0.0418817, 0.0121634, 0.0132956, 0.040412, 0.0560491, -0.000887801, -0.138199, 0.0243714, -0.0184772, 0.00895955, -0.0342666, 0.0339158, 0.132157, 0.0173057, -0.206156, -0.0262463, 0.306687, -0.234558, -0.0137883, 0.0079292, -0.0303811, -0.0206057, -0.0529308, -0.0143558, 0.010003, -0.0212907, 0.0486062, -0.00237353, -0.0139652, -0.0162717
"other", 78, 9.78494e+08, AJ0, 78, -0.0352132, 0.00609724, 0.00535822, 0.00296155, -0.00550007, 0.000512, 0.00421213, -0.000820029, -0.000331701, -0.00123836, -0.00694622, 0.00275321, 0.00509827, -0.00384443, -0.00700413, -0.00107182, 0.00725447, -0.0063385, 0.00283051, -0.00296563, 0.00425304, -0.00807823, 0.00427609, 0.00055862, -0.00371118, 0.00322943, -0.000208919, 0.00244122, 0.000864901, -0.0010445, -0.0523878, -0.00457562, 0.0121005, 0.0101744, 0.00523979, 0.00236245, -0.00271225, 0.00251442, -0.0038838, -0.00220709, -0.00736244, -0.00829745, -0.0111347, 0.00116653, -0.00886554, 0.00162315, -0.019813, 0.0181596, 0.00249926, -0.00886779, 0.0129054, -0.0112474, 0.00995808, 0.00460359, 0.00650972, 0.00349321, 0.00963998, -0.00137143, -0.00569806, 0.00865172, -0.0460976, -0.0169402, 0.018711, 0.0456405, 0.0110435, 0.00227173, -0.00727738, -0.00246848, -7.52378e-05, 0.00352203, -0.0174452, 0.000209923, -0.0222493, 0.01463, -0.0206731, -0.000497924, -0.0529151, 0.0391757, 0.0115596, -0.0450537, 0.0653302, 0.00259213, -0.0404913, 0.012394, 0.0253147, -0.0163215, 0.0129364, -0.00646612, -0.01783, 0.000221629, -0.0392077, -0.00795855, 0.0125707, 0.036941, 0.0514844, -0.00434886, -0.104794, 0.012485, -0.0194317, 0.00580396, -0.00664835, 0.014873, -0.0191423, 0.0312318, -0.0420106, -0.00898008, -0.0290048, 0.015066, 0.0208564, -0.0104971, -0.0121105, -0.038006, 0.0576774, 0.0272203, 0.0406052, 0.00927571, -0.0044383, -0.00981071, 0.00363544, 0.0324174, -0.0896871, 0.0267021, 0.00690414, -0.0842631, -0.0397972, -0.0107138, 0.0150517, 0.0195949, -0.0220859, -0.0111555, -0.0326155, 0.016607, -0.00199513, -0.0286102, -0.0155014, 0.00976052, -0.0132066, 0.000152482, 0.0297987, -0.0165327, 0.0481014, -0.0102853, 0.0105411, 0.000880505, -0.0302717, 0.0165278, -0.00652874, 0.0161671, -0.000965663, -0.0159764
"do", 79, 9.50752e+08, VDB, 79, -0.0404197, 0.00827966, 0.00766269, 0.00503354, -0.00746558, -0.0014962, 0.00705658, 0.00600457, -0.0171742, -0.00521657, 0.0188297, -0.00209525, -0.0347082, -0.00829694, -0.00340431, 0.00377441, 0.0161337, -0.000797632, -0.0194342, -0.00432467, 0.00281616, 0.0284437, 0.0279424, 0.0244513, 0.0448892, -0.016212, 0.0103978, -0.000678522, 0.000164962, 0.00197965, -0.0492546, 0.00364156, 0.0153047, 0.0231169, 0.0015664, 0.000561178, -0.0027692, 0.00716597, -0.016749, -0.00255889, 0.00420214, 0.00782765, -0.0147525, -0.0198904, 0.0187691, 0.00359373, -0.00291133, 0.00706764, -0.0102588, 0.0312619, 0.0508404, 0.0110419, 0.00979501, 0.00661324, 0.0049669, -0.00242533, -0.00132025, 0.0114479, -0.00146305, -0.014538, -0.0352672, 0.00478585, 0.0200909, 0.0764217, 0.00646356, 0.00684448, 0.00263579, -0.00349976, -0.00350393, 0.0035953, 0.0177492, 0.00790216, 0.0141022, -0.05655, 0.119973, 0.0108137, 0.00571564, 0.00301358, -0.03604, 0.0421593, -0.00867342, 0.0349924, 0.00321666, -0.0062187, 0.0129929, -0.00645788, 0.00469051, 0.00662846, -0.0023527, -0.0144371, -0.0674894, 0.0180957, 0.0108425, -0.0338398, -0.0224048, -0.00663267, 0.00535646, 0.0147917, -0.0255922, -0.00829612, -0.00869054, 0.0125962, -0.0252752, -0.0216202, -0.00774172, 0.00826435, -0.011493, 0.0120335, 0.000520937, 0.00507742, 0.052934, 0.0216144, 0.0584953, 0.0453003, 0.0727578, -0.0228488, 0.0150556, 0.0063384, 0.00100168, -0.000791616, -0.0159839, 0.00365145, 0.0177337, 0.0738968, -0.0121503, 0.000532621, 0.0488377, 0.0146859, -0.167029, -0.0528731, 0.458538, -0.150062, -0.0321154, 0.141166, 0.0131415, -0.0794354, -0.034224, -0.236621, 0.505905, -0.167982, -0.00357767, 0.1491, -0.0085091, -0.0247415, -0.0132449, -0.00277853, 0.0117745, 0.0104527, -0.00636668, -0.00235087
"no", 80, 9.37112e+08, AT0, 80, -0.0319222, 0.00510894, 0.00570134, 0.0133702, -0.0088666, 0.00114074, 0.0184012, -0.000480371, -0.0109329, -0.00354135, 0.0248349, -0.00645638, 0.00973601, -0.013729, 0.020391, 0.00400281, 0.00517769, -0.00265648, -0.0109082, -0.000949548, -0.0329541, -0.0951659, -0.00198253, 0.00379311, 0.0236333, -0.00741484, 0.017813, -0.00410616, -0.00374321, -0.00249432, -0.0507134, -0.000986606, 0.00569501, 0.0148072, 0.00390502, -0.00181029, -0.00992355, 0.00678921, -0.0190843, -0.00102651, 0.00599373, 0.00187165, -0.00501964, 0.00108472, -0.00828861, 0.00246068, -0.0190329, 0.00347462, 0.0170255, -0.0180053, 0.0259735, -0.0166854, -0.0153907, 0.0047092, 0.00988242, -0.00623979, 0.00959389, -0.00287712, -0.00763405, -0.00233201, -0.0432084, -0.00928883, 0.0153259, 0.0427722, 0.0139212, 0.00216944, -0.0119432, 0.0010286, -0.00438146, 0.00756585, -0.00244258, 0.000198318, -0.0189995, 0.00495694, -0.00285033, 0.00432867, -0.0446545, 0.0286025, -0.00515486, -0.0248138, 0.0508925, -0.00406595, -0.039426, -5.00726e-06, 0.0152731, -0.0160786, 0.0234025, 0.00561368, -0.0211649, -0.0188293, -0.0471412, 0.00583043, 0.00377424, 0.0083892, 0.0295034, 0.000856597, -0.0513937, 0.0187801, -0.0280662, -0.000965345, 0.00529866, 0.00421857, 0.0135381, -0.0397754, 0.0398032, 0.00670151, 0.0194734, -0.00742816, -0.0214506, 0.0120872, 0.00902811, 0.0349223, -0.00203614, -0.00253887, -0.017621, 0.00614655, -0.00583937, -0.00340334, -2.02786e-05, 0.00929585, -0.0818983, 0.026818, 0.00248207, -0.0720601, -0.0256025, -0.00835654, 0.00474176, 0.0202275, -0.0199453, -0.00873237, -0.0284598, 0.0191229, 0.00170694, -0.00873809, -0.0156489, 0.0106923, -0.023883, 0.00936963, 0.0323441, -0.00821653, 0.0283251, -0.0114121, -0.0101177, -0.0142128, -0.013667, -0.00494259, 0.029125, 0.00527408, -0.0136726, -0.00985823
"information", 81, 9.3261e+08, NN1, 81, -0.0272611, 0.00208194, 0.00423991, 0.00116467, 0.00123975, -0.00388885, -0.00478589, 0.00239059, 0.000217908, -0.000342402, -0.00385417, 0.00186295, 0.000540472, -0.00325761, -0.00231053, 0.000335983, -0.00070771, 0.00100229, 0.00299814, -0.0036501, 0.0101756, -0.00233697, -0.000326445, -0.000305409, -0.00282943, 0.0017298, 0.00242589, 0.00183904, -0.00237915, -0.00149577, -0.0489085, 0.00390389, 0.00868579, 0.0178757, 0.0181116, 0.00216919, -0.0351978, 0.00629645, -0.00932971, -0.00362154, 0.00655958, -0.00763642, -0.012823, 0.00997666, -0.0151719, -0.00168741, -0.0144226, 0.00469415, 0.0228071, -0.00898205, 0.00697028, -0.00164767, 0.017848, -0.0110608, -0.017844, 0.018054, 0.00541049, 0.0119097, -0.00529976, 0.000978109, -0.0549158, 0.00720842, 0.00853133, 0.00508245, -0.00445067, 0.000467751, -0.01133, 0.00465592, -0.00699956, -0.00103182, -0.00877317, 0.0020811, -0.00615869, -0.000504027, 0.0044364, 0.00457493, -0.0183631, 0.0224661, -0.00246054, 0.0118134, -0.00328009, 0.0296129, 0.0199166, -0.012074, -0.0196664, 0.0190437, 0.00738039, 0.00903758, -0.00295242, 0.00944341, -0.0506238, -0.00162754, 0.0158209, 0.0417863, -0.0203459, 0.00731078, 0.0398919, -0.0106082, 0.0132212, 0.000929356, -0.00547649, -0.00610758, -0.00154479, 0.00949806, -0.014544, 0.000253173, -0.022733, 0.0290667, -0.0174947, -0.00395362, 0.0212525, 0.0492213, -0.00860482, -0.00308518, -0.0243908, 0.0139972, -0.0141265, -0.00167586, -0.00268712, 0.0155229, -0.0315978, -0.0183525, 0.0110909, 0.028172, 0.044726, -0.00436318, -0.0965732, 0.0131955, -0.021936, 0.00680888, 0.0081213, 0.0124532, -0.0426399, 0.0138338, 0.0227385, -0.0033661, -0.0753934, 0.0576227, 0.020174, 0.0212522, 0.0143928, -0.0227455, 0.0579697, 0.00309943, -0.0191385, 0.0373296, -0.0271452, -0.015498, 0.0142628, 0.0657023
"5", 82, 9.15582e+08, unk, 82, -0.042318, -0.00947452, -0.0152124, -0.0228994, 0.03186, 0.0105171, 0.0028298, -0.0263807, -0.00040922, 0.000354749, -0.0105333, -0.0216678, 0.00398989, 0.00842074, -0.00699945, -0.00312718, -0.00971715, 0.00413923, 0.0103387, 0.0212488, -0.0335204, 0.00485922, -0.0370883, -0.0603061, 0.0626429, -0.0533732, -0.119516, 0.0444461, -0.0131919, -0.0422597, -0.0596566, 0.00305572, -0.0158006, -0.0424595, 0.0041795, 0.00224911, 0.0085463, -0.0110927, -0.0100105, 0.000836469, -0.0184481, -0.00270397, 0.00455507, 0.00433438, -0.00498785, -0.00355065, -0.00514222, 0.0025321, 0.0164545, 0.012184, -0.0067462, 0.00258657, -0.0396573, -0.0365769, 0.0358669, -0.0360377, -0.0730323, 0.0173958, -0.00970137, -0.0133188, -0.0513495, -0.0163476, -0.00880289, -0.0287298, 0.0220744, 0.00834198, -0.00816017, -0.0130801, 0.0135087, -0.00696146, -0.00724234, -0.0108125, 0.0011969, 0.0197848, -0.0115932, -0.00443968, -0.0196911, 0.0142702, 0.017785, 0.0333912, -0.0499859, 0.0100007, 0.00375742, -0.0427053, 0.0241437, -0.0140932, -0.02547, 0.0151146, -0.00960727, -0.0103442, -0.0582098, -0.0148681, -0.0034009, -0.0406101, 0.00702624, 0.00402829, 0.0067792, -0.00584759, -0.0121734, -0.00490087, -0.0234122, -0.0128302, 0.00659753, -0.0059948, -0.0112437, -0.00279416, -0.00797882, -0.0076632, 0.0118003, 0.000425433, 0.00313674, -0.00342605, -0.0190125, -0.0261369, 0.0242021, -0.0230284, -0.0699073, 0.0159376, 0.000631678, -0.00549578, -0.0476871, -0.00213997, -0.0213572, -0.0411685, 0.098448, 0.0262583, -0.0085414, -0.000570887, 0.0181314, -0.0134657, -0.0165978, -0.100885, -0.00152851, 0.0010616, 0.000599887, 0.00834175, -0.0131463, 0.0211746, 0.0125736, 0.0203131, -0.0355047, 0.000345875, 0.0396903, -0.00684117, -1.27354e-05, 0.0237917, 0.0175792, 0.0372761, 0.0467274, -0.0338232
"time", 83, 9.08736e+08, NN1, 83, -0.033115, 0.00354174, 0.00538659, 0.00810857, 0.00139446, 0.000108594, -0.00693149, 0.00220294, -0.00317152, 0.000493342, -0.00672567, 0.00297617, 0.00451741, -0.00105422, -0.00820362, 0.000351303, 0.00687471, -0.00561052, 0.00267173, -0.000274758, 0.00218604, -0.00151429, -0.00139782, -0.00304992, -0.00337667, 0.000797735, 0.00528614, 0.000811036, 0.000344276, -0.00372388, -0.0495217, 0.00522782, 0.00934401, 0.0148212, 0.0117436, 0.00213109, -0.0194532, 0.00481389, -0.00767146, 0.00577132, -0.0106551, -0.00503654, 0.00519246, 0.0230301, -0.0107146, 0.00335675, -0.00210048, 0.00870893, 0.00696298, 0.0204428, -0.0282102, 0.0207341, -0.0316513, -0.0518595, 0.0051072, -0.0164226, 0.090685, 0.00459313, -0.0366549, -0.0260399, -0.0553618, 0.00449489, 0.0123793, 0.0104814, 0.00351558, 0.0013957, -0.00968442, 0.00500522, -0.0126241, 0.00142806, -0.0115519, -0.00282035, -0.0128261, -0.00424297, 0.00795732, 0.00475652, -0.0224294, 0.0184375, 0.00835413, -0.00227031, 0.00384006, -0.00263093, -0.00110646, -0.00720662, -0.00331982, 0.0028495, 0.0134124, -0.0034699, -0.00388332, 0.010518, -0.0513374, -0.00465022, 0.0138855, 0.0235529, -0.00841075, 0.00409867, 0.0159472, -0.00316415, 0.00364042, 0.00269012, -0.0184702, 0.00251236, -0.0283917, 0.0130626, -0.0167691, 0.00279465, -0.00651603, 0.011278, 0.00443561, 0.00365251, 0.000104882, 0.0145941, -0.0163608, -0.028296, -0.0185178, 0.00285266, 0.0321248, 0.010959, -0.0176025, -0.0158466, -0.0297567, -0.00863343, 0.0154236, 0.0711487, 0.0748234, -0.00204371, -0.131542, 0.0162715, -0.0411944, 0.0155723, 0.00187076, 0.0128949, -0.00313516, 0.0195509, 0.0341348, -0.00479383, -0.0608592, 0.0345153, 0.0152332, 0.0386568, 0.0101893, -0.000655793, -0.0233847, 0.0168683, 0.0208325, 0.005807, -0.0285907, -0.10175, -0.00083414, 0.135779
"+", 84, 8.96062e+08, UNC, 84, -0.0384585, -0.00785181, -0.0622013, -0.011484, 0.0151602, 0.0070981, 0.00160046, 0.00125067, -0.000521071, 0.00164005, -0.00982344, -0.0225056, 0.00254684, 0.0354394, 0.0176812, 0.014594, -0.00442446, -0.00673305, 0.00122084, 0.0301835, -0.0354569, 0.0156514, -0.114556, 0.121112, 0.0438419, 0.121428, 0.019502, 0.144485, 0.0541928, 0.0161602, -0.0365864, -0.00946009, -0.0792537, -0.0087918, 0.0132567, 0.00752996, -0.0026974, 0.00414003, -0.00174778, 0.000326664, -0.0135634, -0.0315868, 0.00464048, 0.0617424, 0.0292559, 0.0266122, -0.00609092, -0.00801734, 0.00221433, 0.0591752, -0.0710182, 0.0314372, -0.198988, 0.213615, 0.0822791, 0.232714, 0.0465742, 0.287418, 0.120324, 0.0599824, -0.040311, -0.0128356, -0.0825541, -0.00776549, 0.00276564, 0.00611038, 0.00826462, 0.00535486, -0.000336751, -0.003513, -0.0121209, -0.0149656, 0.00331173, 0.041079, 0.0207911, 0.0128394, -0.00403976, -0.00564563, 0.00210008, 0.0388882, -0.045437, 0.0253871, -0.169393, 0.165048, 0.0612879, 0.168467, 0.0379424, 0.213642, 0.0746612, 0.0290278, -0.0349344, -0.0139575, -0.0726234, -0.0130408, 0.0257248, 0.0104666, -0.00239071, 0.00652031, -0.000590606, 0.000223696, -0.0158264, -0.0422494, 0.00463216, 0.0661545, 0.0303747, 0.0279839, -0.00858958, -0.012743, -0.00291235, 0.0585001, -0.0645344, 0.0331348, -0.223522, 0.216979, 0.0897681, 0.230558, 0.0788205, 0.305106, 0.0949347, 0.0187807, -0.0454936, 0.0042795, -0.101437, -0.0184623, -0.0046522, 0.00401046, 0.0109283, 0.00616694, -0.00306002, -0.00286672, -0.0123545, -0.0201176, 0.00319035, 0.0139846, 0.0174151, 0.0301089, 0.000719302, -0.0111784, 0.0059467, 0.0235185, -0.018996, 0.0103464, -0.184978, 0.211388, 0.0702352, 0.215637, 0.01388, 0.291867, 0.11072, 0.0300573
"they", 85, 8.83246e+08, PNP, 85, -0.0187775, 0.00297249, 0.00726995, 0.0268679, -0.000606344, 0.00208232, 0.00792927, -0.00341211, -3.01732e-05, 0.000706244, 0.00688486, -0.00374139, -0.030788, 0.00447875, 0.00338694, -0.00323157, 0.00834015, -0.0108234, 0.00781936, 0.0410492, 0.0268814, -0.00919848, 0.00180669, -0.00120548, 0.00293797, -0.00196996, 0.00201074, 0.00111553, 0.000218339, -0.00271994, -0.0405264, 0.00891004, 0.0228883, 0.080901, 0.0122448, 0.00578959, -0.0169945, -0.00148135, -0.00887941, 0.00544363, 0.00706444, 0.00940508, 0.0190036, -0.0310482, 0.0457051, 0.00686925, -0.00316829, 0.0153554, -0.0341626, -0.00434293, 0.0159228, 0.0254083, 0.000620085, 0.00492551, 0.00541157, -0.00152764, -0.00819698, 0.0123639, -0.00171016, -0.0185191, -0.0467294, 0.0124964, 0.0208126, 0.0563625, 0.000715843, 0.00361741, -0.00587503, 0.0037083, -0.0213876, -0.000447257, 0.0249995, 0.00598366, 0.0207748, -0.0440183, 0.0619014, 0.0131155, -0.00907932, 0.031662, -0.0576165, 0.0073567, 0.0116028, 0.0354602, 0.00499412, 0.00469078, 0.00442864, -0.00159263, -0.0102648, 0.0104756, 0.00119137, -0.0171388, -0.0420993, 0.0132343, 0.0196965, 0.0478718, -0.00852541, 0.000427067, 0.0078463, 0.0125198, -0.0811076, -0.0201095, 0.170337, -0.0435898, 0.0250444, -0.00438068, 0.0463112, -0.00299882, -0.0235068, -0.00804466, 0.0408272, -0.0591862, -0.013473, 0.0707529, 0.00653919, 0.00465862, 0.00205835, 0.000633168, -0.0174835, 0.00706032, 0.00606992, -0.00714248, -0.0573324, 0.0220405, 0.00661459, -0.0555899, -0.0361322, -0.00741861, 0.0176339, 0.0192301, -0.0344949, -0.014044, -0.00549229, 0.012432, -0.21007, -0.0372065, -0.0395248, 0.0287573, 0.087937, -0.0138747, -0.088714, -0.113808, -0.0600573, 0.174444, 0.186762, 0.193009, 0.419672, -0.149241, 0.101201, -0.0414338, -0.011386, 0.0336818
"site", 86, 8.44331e+08, NN1, 86, -0.0447523, 0.00324045, 0.00554769, -0.00731199, -0.00306789, -0.00130377, -0.0119851, 0.00220424, 0.0138676, -0.0060865, -0.000639731, 0.0069689, -0.00457489, -0.00475439, -0.00411358, 0.00253593, -0.00536936, 0.0019684, 0.00462297, -0.0049548, 0.0125816, -0.000771433, -0.0011519, -0.00446319, -0.0118091, 0.00468729, -0.000902762, 0.00217045, -0.00229656, 0.0012888, -0.0471734, -0.0117785, 0.0144808, 0.0249644, -0.00467922, 0.00622476, 0.00473983, -0.0152091, 0.0659697, -0.00710991, 0.00733634, -0.00439029, 0.00316252, 0.000400898, -0.0133949, 0.000200043, -0.0146302, -0.00387691, -0.00855629, -0.014318, 0.00605835, 0.0442746, -0.00315009, -0.014406, -0.0159383, 0.00525466, 0.019889, 0.0092416, -0.00940054, -0.0157246, -0.0581037, 0.0052496, 0.00550967, -0.0177422, -0.006874, -2.60717e-05, -0.0203494, 0.0112957, 0.00199092, 0.00549844, -0.00990322, 0.00982067, 0.0423797, -0.0169221, -0.0414003, 0.00274704, 0.0818689, -0.0584627, -0.00755914, 0.00130862, 0.0106852, 0.00599215, -0.00533569, -0.00371189, -0.0152635, 0.00163894, 0.00301051, -0.0099012, 0.00351859, 0.0163791, -0.045681, -0.0315254, 0.0040324, -0.0186324, -0.0151311, 0.00316424, -0.0193781, -0.021298, 0.131481, -0.0465531, 0.0760375, 0.00392988, -0.0125481, -0.0161632, 0.00159417, 0.00393948, -0.0114719, 0.00604122, 0.000456665, 0.00767267, 0.00166354, -0.018052, 0.00498344, 0.00742135, 0.00362497, 0.00301801, 0.00592808, -0.00830626, 0.000807634, 0.0075552, -0.0533205, -0.00356382, 0.0103737, -0.00925492, 0.0177469, -0.010879, -0.0658274, 0.0168711, -0.0178344, -0.000993396, -0.00392541, 0.0171107, -0.0604436, 0.00319965, -0.00501572, 0.00695172, -0.0400945, 0.0317915, 0.0146297, -0.0284422, 0.0308504, -0.021046, -0.0367923, -0.00832844, 0.00104918, -0.00213327, 0.0188444, -0.00968167, -0.0165736, 0.0103853
"he", 87, 8.42847e+08, PNP, 87, -0.0146794, 0.00195262, 0.00472298, 0.0182494, 0.00010528, 0.00165349, 0.00555753, -0.00178268, 4.69676e-05, 0.000716991, 0.00339081, -0.00125182, -0.0189314, 0.00188443, 0.00208417, -0.00160181, 0.00595268, -0.00680669, 0.00271779, 0.0224278, 0.0105481, -0.00532659, 0.00409722, -0.000857613, -0.000550218, 0.000607135, -0.000551911, 0.00156811, 0.000927151, -0.000815986, -0.0441074, 0.0119487, 0.0214731, 0.0742254, 0.00854346, 0.00810204, -0.00595945, -0.00210425, -0.00348734, 0.00471716, 0.00157261, 0.011181, 0.025097, -0.0220316, 0.0174182, 0.00273723, 0.0223385, -0.00798738, -0.024775, -0.00106815, -0.0159094, 0.00235293, 0.0222017, 0.00197181, -0.00980224, 0.0124887, -0.0154432, 0.0150855, 0.00601001, -0.0103667, -0.0484481, 0.0162717, 0.0183552, 0.0552056, 0.00471702, 0.0107246, 0.0216505, 0.00682978, -0.00725855, -0.00206056, 0.0127525, 0.0290603, 0.0155878, -0.0404848, 0.0574263, 0.0111766, 0.00449567, 0.00976262, -0.0372325, 0.00294063, -0.0280359, 0.00250529, 0.0181566, -0.00051237, -0.0103846, 0.00725442, -0.0131056, 0.0133071, 0.00451932, -0.0117665, -0.041839, 0.0147135, 0.0210977, 0.072596, 0.0169878, -0.000132026, -0.0293518, 0.010513, -0.0622166, -0.00695757, 0.105326, -0.0168827, 0.00516189, -0.00147592, 0.052438, -0.00157603, -0.0706416, 0.0167624, 0.061387, -0.0798166, -0.00378206, -0.0448226, 0.00436295, 0.012908, 0.0333391, -0.00560118, -0.00216164, 0.0144421, -0.00588455, -0.0230457, -0.0610069, 0.024368, 0.00564999, -0.0532518, -0.0295708, -0.00736467, 0.0101855, 0.0175932, -0.0261276, -0.00814285, -0.0129467, 0.012771, -0.191306, -0.0127653, -0.017388, 0.022507, 0.0744529, -0.0327264, -0.0334738, -0.034387, -0.0317755, -0.037264, -0.0700237, -0.0925954, -0.209103, 0.0705063, -0.0498092, 0.0399082, 0.0202807, -0.0291128
